State,County,G_16,M_16,US_16,U_16,V_16,H_16,G_17,M_17,US_17,U_17,V_17,H_17,IO_16,IO_17,healthy
Washington,Spokane,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.7205479452054795,0.2356164383561644,0.0273972602739726,0.00821917808219178,0.00821917808219178,0.0,0.0,0.0,1
Washington,Stevens,0.7950819672131147,0.1994535519125683,0.00546448087431694,0.0,0.0,0.0,0.6547945205479452,0.29863013698630136,0.021917808219178082,0.024657534246575342,0.0,0.0,0.0,0.0,1
Washington,Thurston,0.9398280802292264,0.06017191977077364,0.0,0.0,0.0,0.0,0.8484848484848485,0.14049586776859505,0.005509641873278237,0.005509641873278237,0.0,0.0,0.0,0.0,1
Washington,Whatcom,0.9799426934097422,0.02005730659025788,0.0,0.0,0.0,0.0,0.6657534246575343,0.29041095890410956,0.03561643835616438,0.00821917808219178,0.0,0.0,0.0,0.0,0
Washington,Whitman,0.9808743169398907,0.01912568306010929,0.0,0.0,0.0,0.0,0.8986301369863013,0.07397260273972603,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,0.0,1
Washington,Yakima,0.7021857923497268,0.2650273224043716,0.02185792349726776,0.01092896174863388,0.0,0.0,0.6383561643835617,0.2821917808219178,0.057534246575342465,0.0136986301369863,0.00821917808219178,0.0,0.0,0.0,1
West Virginia,Brooke,0.8852459016393442,0.10655737704918032,0.00819672131147541,0.0,0.0,0.0,0.8849315068493151,0.11506849315068493,0.0,0.0,0.0,0.0,0.0,0.0,0
West Virginia,Hancock,0.8633879781420765,0.1366120218579235,0.0,0.0,0.0,0.0,0.8876712328767123,0.11232876712328767,0.0,0.0,0.0,0.0,1.0,1.0,0
West Virginia,Kanawha,0.8428571428571429,0.15142857142857144,0.005714285714285714,0.0,0.0,0.0,0.8269230769230769,0.17032967032967034,0.0027472527472527475,0.0,0.0,0.0,1.0,1.0,0
West Virginia,Marshall,0.8204419889502762,0.17955801104972377,0.0,0.0,0.0,0.0,0.6027397260273972,0.3972602739726027,0.0,0.0,0.0,0.0,0.0,0.0,1
West Virginia,Tucker,0.9325842696629213,0.06460674157303371,0.0028089887640449437,0.0,0.0,0.0,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,1.0,1
West Virginia,Wood,0.8760330578512396,0.12121212121212122,0.0027548209366391185,0.0,0.0,0.0,0.9159663865546218,0.08403361344537816,0.0,0.0,0.0,0.0,1.0,1.0,1
Wisconsin,Ashland,0.9664804469273743,0.0335195530726257,0.0,0.0,0.0,0.0,0.9861878453038674,0.013812154696132596,0.0,0.0,0.0,0.0,1.0,1.0,1
Wisconsin,Brown,0.855191256830601,0.1366120218579235,0.00819672131147541,0.0,0.0,0.0,0.8873626373626373,0.11263736263736264,0.0,0.0,0.0,0.0,0.0,1.0,0
Wisconsin,Dane,0.8169398907103825,0.1830601092896175,0.0,0.0,0.0,0.0,0.8164383561643835,0.18356164383561643,0.0,0.0,0.0,0.0,0.0,1.0,0
Wisconsin,Dodge,0.8497267759562842,0.14207650273224043,0.00819672131147541,0.0,0.0,0.0,0.8602739726027397,0.136986301369863,0.0027397260273972603,0.0,0.0,0.0,1.0,1.0,0
Wisconsin,Eau Claire,0.883008356545961,0.116991643454039,0.0,0.0,0.0,0.0,0.8876712328767123,0.11232876712328767,0.0,0.0,0.0,0.0,0.0,1.0,0
Wisconsin,Forest,0.9577464788732394,0.03943661971830986,0.0028169014084507044,0.0,0.0,0.0,0.9532967032967034,0.046703296703296704,0.0,0.0,0.0,0.0,1.0,1.0,1
Wisconsin,Kenosha,0.7596685082872928,0.19889502762430938,0.03591160220994475,0.0055248618784530384,0.0,0.0,0.7555555555555555,0.21666666666666667,0.027777777777777776,0.0,0.0,0.0,1.0,1.0,0
Wisconsin,La Crosse,0.8929577464788733,0.10704225352112676,0.0,0.0,0.0,0.0,0.8638888888888889,0.1361111111111111,0.0,0.0,0.0,0.0,0.0,1.0,1
Wisconsin,Milwaukee,0.7431693989071039,0.23497267759562843,0.01912568306010929,0.00273224043715847,0.0,0.0,0.7506849315068493,0.23835616438356164,0.010958904109589041,0.0,0.0,0.0,1.0,1.0,0
Wisconsin,Oneida,0.8688524590163934,0.09562841530054644,0.03551912568306011,0.0,0.0,0.0,0.9862637362637363,0.013736263736263736,0.0,0.0,0.0,0.0,0.0,0.0,1
Wisconsin,Outagamie,0.8595988538681948,0.1346704871060172,0.0057306590257879654,0.0,0.0,0.0,0.8191780821917808,0.15616438356164383,0.024657534246575342,0.0,0.0,0.0,1.0,1.0,0
Wisconsin,Ozaukee,0.828169014084507,0.14647887323943662,0.022535211267605635,0.0028169014084507044,0.0,0.0,0.8419540229885057,0.13505747126436782,0.022988505747126436,0.0,0.0,0.0,1.0,1.0,0
Wisconsin,Sauk,0.8961748633879781,0.10109289617486339,0.00273224043715847,0.0,0.0,0.0,0.8763736263736264,0.12362637362637363,0.0,0.0,0.0,0.0,1.0,0.0,0
Wisconsin,Taylor,0.925,0.075,0.0,0.0,0.0,0.0,0.9228650137741047,0.07713498622589532,0.0,0.0,0.0,0.0,1.0,1.0,1
Wisconsin,Waukesha,0.7694444444444445,0.23055555555555557,0.0,0.0,0.0,0.0,0.7994428969359332,0.20055710306406685,0.0,0.0,0.0,0.0,0.0,1.0,0
Wyoming,Albany,0.726775956284153,0.273224043715847,0.0,0.0,0.0,0.0,0.6164383561643836,0.37534246575342467,0.005479452054794521,0.0027397260273972603,0.0,0.0,1.0,1.0,0
Wyoming,Campbell,0.7158469945355191,0.2814207650273224,0.00273224043715847,0.0,0.0,0.0,0.6575342465753424,0.3232876712328767,0.010958904109589041,0.00821917808219178,0.0,0.0,1.0,1.0,0
Wyoming,Carbon,0.9153005464480874,0.08469945355191257,0.0,0.0,0.0,0.0,0.8465753424657534,0.1506849315068493,0.0027397260273972603,0.0,0.0,0.0,1.0,1.0,1
Wyoming,Converse,0.8524590163934426,0.1448087431693989,0.0,0.00273224043715847,0.0,0.0,0.7945205479452054,0.19726027397260273,0.00821917808219178,0.0,0.0,0.0,1.0,1.0,1
Wyoming,Fremont,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.6383561643835617,0.35342465753424657,0.00821917808219178,0.0,0.0,0.0,1.0,1.0,1
Wyoming,Laramie,0.860655737704918,0.13934426229508196,0.0,0.0,0.0,0.0,0.7698630136986301,0.2219178082191781,0.0027397260273972603,0.005479452054794521,0.0,0.0,1.0,1.0,1
Wyoming,Lincoln,0.9918032786885246,0.00819672131147541,0.0,0.0,0.0,0.0,0.9534246575342465,0.043835616438356165,0.0,0.0,0.0027397260273972603,0.0,0.0,0.0,1
Wyoming,Natrona,0.9098360655737705,0.09016393442622951,0.0,0.0,0.0,0.0,0.8136986301369863,0.18082191780821918,0.005479452054794521,0.0,0.0,0.0,1.0,1.0,1
Wyoming,Sheridan,0.9098360655737705,0.08743169398907104,0.00273224043715847,0.0,0.0,0.0,0.7095890410958904,0.27945205479452057,0.00821917808219178,0.0027397260273972603,0.0,0.0,1.0,1.0,0
Wyoming,Sublette,0.8114754098360656,0.18579234972677597,0.00273224043715847,0.0,0.0,0.0,0.6246575342465753,0.35342465753424657,0.021917808219178082,0.0,0.0,0.0,1.0,1.0,1
Wyoming,Sweetwater,0.8278688524590164,0.16939890710382513,0.00273224043715847,0.0,0.0,0.0,0.7095890410958904,0.273972602739726,0.00821917808219178,0.005479452054794521,0.0027397260273972603,0.0,1.0,1.0,0
Wyoming,Teton,0.9043715846994536,0.09562841530054644,0.0,0.0,0.0,0.0,0.8191780821917808,0.1780821917808219,0.0027397260273972603,0.0,0.0,0.0,1.0,1.0,0
Wyoming,Weston,0.8879781420765027,0.11202185792349727,0.0,0.0,0.0,0.0,0.9123287671232877,0.08767123287671233,0.0,0.0,0.0,0.0,1.0,1.0,0
